qid,figure_index,figure_count,session,paper,question,file_name,relative_path,public_url
0580-2018MayJune-Paper42-Q02,0,1,2018MayJune,Paper42,Q02,Q02.png,2018MayJune/Paper42/Q02/Q02.png,https://git25math.github.io/25maths-cie0580-figures/2018MayJune/Paper42/Q02/Q02.png
0580-2018MayJune-Paper42-Q03,0,1,2018MayJune,Paper42,Q03,Q03.png,2018MayJune/Paper42/Q03/Q03.png,https://git25math.github.io/25maths-cie0580-figures/2018MayJune/Paper42/Q03/Q03.png
0580-2018MayJune-Paper42-Q04,0,1,2018MayJune,Paper42,Q04,Q04.png,2018MayJune/Paper42/Q04/Q04.png,https://git25math.github.io/25maths-cie0580-figures/2018MayJune/Paper42/Q04/Q04.png
0580-2018MayJune-Paper42-Q05,0,1,2018MayJune,Paper42,Q05,Q05.png,2018MayJune/Paper42/Q05/Q05.png,https://git25math.github.io/25maths-cie0580-figures/2018MayJune/Paper42/Q05/Q05.png
0580-2018MayJune-Paper42-Q06,0,1,2018MayJune,Paper42,Q06,Q06.png,2018MayJune/Paper42/Q06/Q06.png,https://git25math.github.io/25maths-cie0580-figures/2018MayJune/Paper42/Q06/Q06.png
0580-2018MayJune-Paper42-Q07,0,1,2018MayJune,Paper42,Q07,Q07.png,2018MayJune/Paper42/Q07/Q07.png,https://git25math.github.io/25maths-cie0580-figures/2018MayJune/Paper42/Q07/Q07.png
0580-2018MayJune-Paper42-Q09,0,1,2018MayJune,Paper42,Q09,Q09.png,2018MayJune/Paper42/Q09/Q09.png,https://git25math.github.io/25maths-cie0580-figures/2018MayJune/Paper42/Q09/Q09.png
0580-2018MayJune-Paper43-Q02,0,1,2018MayJune,Paper43,Q02,Q02.png,2018MayJune/Paper43/Q02/Q02.png,https://git25math.github.io/25maths-cie0580-figures/2018MayJune/Paper43/Q02/Q02.png
0580-2018MayJune-Paper43-Q03,0,2,2018MayJune,Paper43,Q03,Q03a.png,2018MayJune/Paper43/Q03/Q03a.png,https://git25math.github.io/25maths-cie0580-figures/2018MayJune/Paper43/Q03/Q03a.png
0580-2018MayJune-Paper43-Q03,1,2,2018MayJune,Paper43,Q03,Q03b.png,2018MayJune/Paper43/Q03/Q03b.png,https://git25math.github.io/25maths-cie0580-figures/2018MayJune/Paper43/Q03/Q03b.png
0580-2018MayJune-Paper43-Q05,0,1,2018MayJune,Paper43,Q05,Q05.png,2018MayJune/Paper43/Q05/Q05.png,https://git25math.github.io/25maths-cie0580-figures/2018MayJune/Paper43/Q05/Q05.png
0580-2018MayJune-Paper43-Q06,0,2,2018MayJune,Paper43,Q06,Q06a.png,2018MayJune/Paper43/Q06/Q06a.png,https://git25math.github.io/25maths-cie0580-figures/2018MayJune/Paper43/Q06/Q06a.png
0580-2018MayJune-Paper43-Q06,1,2,2018MayJune,Paper43,Q06,Q06b.png,2018MayJune/Paper43/Q06/Q06b.png,https://git25math.github.io/25maths-cie0580-figures/2018MayJune/Paper43/Q06/Q06b.png
0580-2018MayJune-Paper43-Q07,0,2,2018MayJune,Paper43,Q07,Q07a.png,2018MayJune/Paper43/Q07/Q07a.png,https://git25math.github.io/25maths-cie0580-figures/2018MayJune/Paper43/Q07/Q07a.png
0580-2018MayJune-Paper43-Q07,1,2,2018MayJune,Paper43,Q07,Q07b.png,2018MayJune/Paper43/Q07/Q07b.png,https://git25math.github.io/25maths-cie0580-figures/2018MayJune/Paper43/Q07/Q07b.png
0580-2018MayJune-Paper43-Q09,0,1,2018MayJune,Paper43,Q09,Q09.png,2018MayJune/Paper43/Q09/Q09.png,https://git25math.github.io/25maths-cie0580-figures/2018MayJune/Paper43/Q09/Q09.png
0580-2018OctNov-Paper42-Q03,0,1,2018OctNov,Paper42,Q03,Q03.png,2018OctNov/Paper42/Q03/Q03.png,https://git25math.github.io/25maths-cie0580-figures/2018OctNov/Paper42/Q03/Q03.png
0580-2018OctNov-Paper42-Q04,0,1,2018OctNov,Paper42,Q04,Q04.png,2018OctNov/Paper42/Q04/Q04.png,https://git25math.github.io/25maths-cie0580-figures/2018OctNov/Paper42/Q04/Q04.png
0580-2018OctNov-Paper42-Q05,0,1,2018OctNov,Paper42,Q05,Q05.png,2018OctNov/Paper42/Q05/Q05.png,https://git25math.github.io/25maths-cie0580-figures/2018OctNov/Paper42/Q05/Q05.png
0580-2018OctNov-Paper42-Q06,0,1,2018OctNov,Paper42,Q06,Q06.png,2018OctNov/Paper42/Q06/Q06.png,https://git25math.github.io/25maths-cie0580-figures/2018OctNov/Paper42/Q06/Q06.png
0580-2018OctNov-Paper42-Q07,0,1,2018OctNov,Paper42,Q07,Q07.png,2018OctNov/Paper42/Q07/Q07.png,https://git25math.github.io/25maths-cie0580-figures/2018OctNov/Paper42/Q07/Q07.png
0580-2018OctNov-Paper42-Q08,0,1,2018OctNov,Paper42,Q08,Q08.png,2018OctNov/Paper42/Q08/Q08.png,https://git25math.github.io/25maths-cie0580-figures/2018OctNov/Paper42/Q08/Q08.png
0580-2018OctNov-Paper42-Q09,0,2,2018OctNov,Paper42,Q09,Q09a.png,2018OctNov/Paper42/Q09/Q09a.png,https://git25math.github.io/25maths-cie0580-figures/2018OctNov/Paper42/Q09/Q09a.png
0580-2018OctNov-Paper42-Q09,1,2,2018OctNov,Paper42,Q09,Q09b.png,2018OctNov/Paper42/Q09/Q09b.png,https://git25math.github.io/25maths-cie0580-figures/2018OctNov/Paper42/Q09/Q09b.png
0580-2018OctNov-Paper42-Q10,0,1,2018OctNov,Paper42,Q10,Q10.png,2018OctNov/Paper42/Q10/Q10.png,https://git25math.github.io/25maths-cie0580-figures/2018OctNov/Paper42/Q10/Q10.png
0580-2018OctNov-Paper42-Q11,0,1,2018OctNov,Paper42,Q11,Q11.png,2018OctNov/Paper42/Q11/Q11.png,https://git25math.github.io/25maths-cie0580-figures/2018OctNov/Paper42/Q11/Q11.png
0580-2018OctNov-Paper43-Q01,0,1,2018OctNov,Paper43,Q01,Q01.png,2018OctNov/Paper43/Q01/Q01.png,https://git25math.github.io/25maths-cie0580-figures/2018OctNov/Paper43/Q01/Q01.png
0580-2018OctNov-Paper43-Q03,0,2,2018OctNov,Paper43,Q03,Q03a.png,2018OctNov/Paper43/Q03/Q03a.png,https://git25math.github.io/25maths-cie0580-figures/2018OctNov/Paper43/Q03/Q03a.png
0580-2018OctNov-Paper43-Q03,1,2,2018OctNov,Paper43,Q03,Q03b.png,2018OctNov/Paper43/Q03/Q03b.png,https://git25math.github.io/25maths-cie0580-figures/2018OctNov/Paper43/Q03/Q03b.png
0580-2018OctNov-Paper43-Q04,0,1,2018OctNov,Paper43,Q04,Q04.png,2018OctNov/Paper43/Q04/Q04.png,https://git25math.github.io/25maths-cie0580-figures/2018OctNov/Paper43/Q04/Q04.png
0580-2018OctNov-Paper43-Q05,0,2,2018OctNov,Paper43,Q05,Q05a.png,2018OctNov/Paper43/Q05/Q05a.png,https://git25math.github.io/25maths-cie0580-figures/2018OctNov/Paper43/Q05/Q05a.png
0580-2018OctNov-Paper43-Q05,1,2,2018OctNov,Paper43,Q05,Q05b.png,2018OctNov/Paper43/Q05/Q05b.png,https://git25math.github.io/25maths-cie0580-figures/2018OctNov/Paper43/Q05/Q05b.png
0580-2018OctNov-Paper43-Q06,0,1,2018OctNov,Paper43,Q06,Q06.png,2018OctNov/Paper43/Q06/Q06.png,https://git25math.github.io/25maths-cie0580-figures/2018OctNov/Paper43/Q06/Q06.png
0580-2018OctNov-Paper43-Q08,0,2,2018OctNov,Paper43,Q08,Q08a.png,2018OctNov/Paper43/Q08/Q08a.png,https://git25math.github.io/25maths-cie0580-figures/2018OctNov/Paper43/Q08/Q08a.png
0580-2018OctNov-Paper43-Q08,1,2,2018OctNov,Paper43,Q08,Q08b.png,2018OctNov/Paper43/Q08/Q08b.png,https://git25math.github.io/25maths-cie0580-figures/2018OctNov/Paper43/Q08/Q08b.png
0580-2019March-Paper42-Q02,0,1,2019March,Paper42,Q02,Q02.png,2019March/Paper42/Q02/Q02.png,https://git25math.github.io/25maths-cie0580-figures/2019March/Paper42/Q02/Q02.png
0580-2019March-Paper42-Q04,0,1,2019March,Paper42,Q04,Q04.png,2019March/Paper42/Q04/Q04.png,https://git25math.github.io/25maths-cie0580-figures/2019March/Paper42/Q04/Q04.png
0580-2019March-Paper42-Q05,0,2,2019March,Paper42,Q05,Q05.png,2019March/Paper42/Q05/Q05.png,https://git25math.github.io/25maths-cie0580-figures/2019March/Paper42/Q05/Q05.png
0580-2019March-Paper42-Q05,1,2,2019March,Paper42,Q05,Q05b.png,2019March/Paper42/Q05/Q05b.png,https://git25math.github.io/25maths-cie0580-figures/2019March/Paper42/Q05/Q05b.png
0580-2019March-Paper42-Q06,0,2,2019March,Paper42,Q06,Q06-CompanyLogo.png,2019March/Paper42/Q06/Q06-CompanyLogo.png,https://git25math.github.io/25maths-cie0580-figures/2019March/Paper42/Q06/Q06-CompanyLogo.png
0580-2019March-Paper42-Q06,1,2,2019March,Paper42,Q06,Q06.png,2019March/Paper42/Q06/Q06.png,https://git25math.github.io/25maths-cie0580-figures/2019March/Paper42/Q06/Q06.png
0580-2019March-Paper42-Q07,0,4,2019March,Paper42,Q07,Q07a.png,2019March/Paper42/Q07/Q07a.png,https://git25math.github.io/25maths-cie0580-figures/2019March/Paper42/Q07/Q07a.png
0580-2019March-Paper42-Q07,1,4,2019March,Paper42,Q07,Q07aii.png,2019March/Paper42/Q07/Q07aii.png,https://git25math.github.io/25maths-cie0580-figures/2019March/Paper42/Q07/Q07aii.png
0580-2019March-Paper42-Q07,2,4,2019March,Paper42,Q07,Q07b.png,2019March/Paper42/Q07/Q07b.png,https://git25math.github.io/25maths-cie0580-figures/2019March/Paper42/Q07/Q07b.png
0580-2019March-Paper42-Q07,3,4,2019March,Paper42,Q07,Q07c.png,2019March/Paper42/Q07/Q07c.png,https://git25math.github.io/25maths-cie0580-figures/2019March/Paper42/Q07/Q07c.png
0580-2019March-Paper42-Q09,0,3,2019March,Paper42,Q09,Q09a.png,2019March/Paper42/Q09/Q09a.png,https://git25math.github.io/25maths-cie0580-figures/2019March/Paper42/Q09/Q09a.png
0580-2019March-Paper42-Q09,1,3,2019March,Paper42,Q09,Q09b.png,2019March/Paper42/Q09/Q09b.png,https://git25math.github.io/25maths-cie0580-figures/2019March/Paper42/Q09/Q09b.png
0580-2019March-Paper42-Q09,2,3,2019March,Paper42,Q09,Q09c.png,2019March/Paper42/Q09/Q09c.png,https://git25math.github.io/25maths-cie0580-figures/2019March/Paper42/Q09/Q09c.png
0580-2019March-Paper42-Q11,0,1,2019March,Paper42,Q11,Q11a.png,2019March/Paper42/Q11/Q11a.png,https://git25math.github.io/25maths-cie0580-figures/2019March/Paper42/Q11/Q11a.png
0580-2019MayJune-Paper41-Q01,0,1,2019MayJune,Paper41,Q01,Q01-Grid.png,2019MayJune/Paper41/Q01/Q01-Grid.png,https://git25math.github.io/25maths-cie0580-figures/2019MayJune/Paper41/Q01/Q01-Grid.png
0580-2019MayJune-Paper41-Q03,0,1,2019MayJune,Paper41,Q03,Q03-Field.png,2019MayJune/Paper41/Q03/Q03-Field.png,https://git25math.github.io/25maths-cie0580-figures/2019MayJune/Paper41/Q03/Q03-Field.png
0580-2019MayJune-Paper41-Q05,0,1,2019MayJune,Paper41,Q05,Q05-Pond.png,2019MayJune/Paper41/Q05/Q05-Pond.png,https://git25math.github.io/25maths-cie0580-figures/2019MayJune/Paper41/Q05/Q05-Pond.png
0580-2019MayJune-Paper41-Q06,0,1,2019MayJune,Paper41,Q06,Q06-Venn.png,2019MayJune/Paper41/Q06/Q06-Venn.png,https://git25math.github.io/25maths-cie0580-figures/2019MayJune/Paper41/Q06/Q06-Venn.png
0580-2019MayJune-Paper41-Q07,0,1,2019MayJune,Paper41,Q07,Q07-Rectangles.png,2019MayJune/Paper41/Q07/Q07-Rectangles.png,https://git25math.github.io/25maths-cie0580-figures/2019MayJune/Paper41/Q07/Q07-Rectangles.png
0580-2019MayJune-Paper41-Q10,0,2,2019MayJune,Paper41,Q10,Q10-Cone.png,2019MayJune/Paper41/Q10/Q10-Cone.png,https://git25math.github.io/25maths-cie0580-figures/2019MayJune/Paper41/Q10/Q10-Cone.png
0580-2019MayJune-Paper41-Q10,1,2,2019MayJune,Paper41,Q10,Q10-Prism.png,2019MayJune/Paper41/Q10/Q10-Prism.png,https://git25math.github.io/25maths-cie0580-figures/2019MayJune/Paper41/Q10/Q10-Prism.png
0580-2019OctNov-Paper32-Q01,0,1,2019OctNov,Paper32,Q01,Q01-Pictogram.png,2019OctNov/Paper32/Q01/Q01-Pictogram.png,https://git25math.github.io/25maths-cie0580-figures/2019OctNov/Paper32/Q01/Q01-Pictogram.png
0580-2019OctNov-Paper32-Q02,0,3,2019OctNov,Paper32,Q02,Q02-FloorDiagram.png,2019OctNov/Paper32/Q02/Q02-FloorDiagram.png,https://git25math.github.io/25maths-cie0580-figures/2019OctNov/Paper32/Q02/Q02-FloorDiagram.png
0580-2019OctNov-Paper32-Q02,1,3,2019OctNov,Paper32,Q02,Q02-Wall.png,2019OctNov/Paper32/Q02/Q02-Wall.png,https://git25math.github.io/25maths-cie0580-figures/2019OctNov/Paper32/Q02/Q02-Wall.png
0580-2019OctNov-Paper32-Q02,2,3,2019OctNov,Paper32,Q02,Q02-Window.png,2019OctNov/Paper32/Q02/Q02-Window.png,https://git25math.github.io/25maths-cie0580-figures/2019OctNov/Paper32/Q02/Q02-Window.png
0580-2019OctNov-Paper32-Q04,0,1,2019OctNov,Paper32,Q04,Q04-Cylinder.png,2019OctNov/Paper32/Q04/Q04-Cylinder.png,https://git25math.github.io/25maths-cie0580-figures/2019OctNov/Paper32/Q04/Q04-Cylinder.png
0580-2019OctNov-Paper32-Q05,0,3,2019OctNov,Paper32,Q05,Q05-AB.png,2019OctNov/Paper32/Q05/Q05-AB.png,https://git25math.github.io/25maths-cie0580-figures/2019OctNov/Paper32/Q05/Q05-AB.png
0580-2019OctNov-Paper32-Q05,1,3,2019OctNov,Paper32,Q05,Q05-Circle.png,2019OctNov/Paper32/Q05/Q05-Circle.png,https://git25math.github.io/25maths-cie0580-figures/2019OctNov/Paper32/Q05/Q05-Circle.png
0580-2019OctNov-Paper32-Q05,2,3,2019OctNov,Paper32,Q05,Q05-TrianglePRS.png,2019OctNov/Paper32/Q05/Q05-TrianglePRS.png,https://git25math.github.io/25maths-cie0580-figures/2019OctNov/Paper32/Q05/Q05-TrianglePRS.png
0580-2019OctNov-Paper32-Q06,0,1,2019OctNov,Paper32,Q06,Q06-Grid.png,2019OctNov/Paper32/Q06/Q06-Grid.png,https://git25math.github.io/25maths-cie0580-figures/2019OctNov/Paper32/Q06/Q06-Grid.png
0580-2019OctNov-Paper32-Q07,0,1,2019OctNov,Paper32,Q07,Q07-Patterns.png,2019OctNov/Paper32/Q07/Q07-Patterns.png,https://git25math.github.io/25maths-cie0580-figures/2019OctNov/Paper32/Q07/Q07-Patterns.png
0580-2019OctNov-Paper32-Q08,0,1,2019OctNov,Paper32,Q08,Q08-Grid.png,2019OctNov/Paper32/Q08/Q08-Grid.png,https://git25math.github.io/25maths-cie0580-figures/2019OctNov/Paper32/Q08/Q08-Grid.png
0580-2019OctNov-Paper41-Q01,0,3,2019OctNov,Paper41,Q01,Q01a.png,2019OctNov/Paper41/Q01/Q01a.png,https://git25math.github.io/25maths-cie0580-figures/2019OctNov/Paper41/Q01/Q01a.png
0580-2019OctNov-Paper41-Q01,1,3,2019OctNov,Paper41,Q01,Q01d.png,2019OctNov/Paper41/Q01/Q01d.png,https://git25math.github.io/25maths-cie0580-figures/2019OctNov/Paper41/Q01/Q01d.png
0580-2019OctNov-Paper41-Q01,2,3,2019OctNov,Paper41,Q01,Q01e.png,2019OctNov/Paper41/Q01/Q01e.png,https://git25math.github.io/25maths-cie0580-figures/2019OctNov/Paper41/Q01/Q01e.png
0580-2019OctNov-Paper41-Q04,0,1,2019OctNov,Paper41,Q04,Q04d.png,2019OctNov/Paper41/Q04/Q04d.png,https://git25math.github.io/25maths-cie0580-figures/2019OctNov/Paper41/Q04/Q04d.png
0580-2019OctNov-Paper41-Q05,0,1,2019OctNov,Paper41,Q05,Q05-Diagram.png,2019OctNov/Paper41/Q05/Q05-Diagram.png,https://git25math.github.io/25maths-cie0580-figures/2019OctNov/Paper41/Q05/Q05-Diagram.png
0580-2019OctNov-Paper41-Q06,0,2,2019OctNov,Paper41,Q06,Q06a-CumulativeFrequency.png,2019OctNov/Paper41/Q06/Q06a-CumulativeFrequency.png,https://git25math.github.io/25maths-cie0580-figures/2019OctNov/Paper41/Q06/Q06a-CumulativeFrequency.png
0580-2019OctNov-Paper41-Q06,1,2,2019OctNov,Paper41,Q06,Q06c-Histogram.png,2019OctNov/Paper41/Q06/Q06c-Histogram.png,https://git25math.github.io/25maths-cie0580-figures/2019OctNov/Paper41/Q06/Q06c-Histogram.png
0580-2019OctNov-Paper41-Q08,0,1,2019OctNov,Paper41,Q08,Q08-Cards.png,2019OctNov/Paper41/Q08/Q08-Cards.png,https://git25math.github.io/25maths-cie0580-figures/2019OctNov/Paper41/Q08/Q08-Cards.png
0580-2019OctNov-Paper41-Q09,0,1,2019OctNov,Paper41,Q09,Q09c-Grid.png,2019OctNov/Paper41/Q09/Q09c-Grid.png,https://git25math.github.io/25maths-cie0580-figures/2019OctNov/Paper41/Q09/Q09c-Grid.png
0580-2020March-Paper42-Q02,0,3,2020March,Paper42,Q02,Q02a.png,2020March/Paper42/Q02/Q02a.png,https://git25math.github.io/25maths-cie0580-figures/2020March/Paper42/Q02/Q02a.png
0580-2020March-Paper42-Q02,1,3,2020March,Paper42,Q02,Q02aii.png,2020March/Paper42/Q02/Q02aii.png,https://git25math.github.io/25maths-cie0580-figures/2020March/Paper42/Q02/Q02aii.png
0580-2020March-Paper42-Q02,2,3,2020March,Paper42,Q02,Q02b.png,2020March/Paper42/Q02/Q02b.png,https://git25math.github.io/25maths-cie0580-figures/2020March/Paper42/Q02/Q02b.png
0580-2020March-Paper42-Q06,0,1,2020March,Paper42,Q06,Q06.png,2020March/Paper42/Q06/Q06.png,https://git25math.github.io/25maths-cie0580-figures/2020March/Paper42/Q06/Q06.png
0580-2020March-Paper42-Q08,0,2,2020March,Paper42,Q08,Q08a.png,2020March/Paper42/Q08/Q08a.png,https://git25math.github.io/25maths-cie0580-figures/2020March/Paper42/Q08/Q08a.png
0580-2020March-Paper42-Q08,1,2,2020March,Paper42,Q08,Q08b.png,2020March/Paper42/Q08/Q08b.png,https://git25math.github.io/25maths-cie0580-figures/2020March/Paper42/Q08/Q08b.png
0580-2020March-Paper42-Q09,0,1,2020March,Paper42,Q09,Q09.png,2020March/Paper42/Q09/Q09.png,https://git25math.github.io/25maths-cie0580-figures/2020March/Paper42/Q09/Q09.png
0580-2020MayJune-Paper22-Q01,0,1,2020MayJune,Paper22,Q01,Q01-RotationalSymmetry.png,2020MayJune/Paper22/Q01/Q01-RotationalSymmetry.png,https://git25math.github.io/25maths-cie0580-figures/2020MayJune/Paper22/Q01/Q01-RotationalSymmetry.png
0580-2020MayJune-Paper22-Q03,0,1,2020MayJune,Paper22,Q03,Q03-Geometry.png,2020MayJune/Paper22/Q03/Q03-Geometry.png,https://git25math.github.io/25maths-cie0580-figures/2020MayJune/Paper22/Q03/Q03-Geometry.png
0580-2020MayJune-Paper22-Q06,0,1,2020MayJune,Paper22,Q06,Q06-Trapezium.png,2020MayJune/Paper22/Q06/Q06-Trapezium.png,https://git25math.github.io/25maths-cie0580-figures/2020MayJune/Paper22/Q06/Q06-Trapezium.png
0580-2020MayJune-Paper22-Q07,0,1,2020MayJune,Paper22,Q07,Q07-Venn.png,2020MayJune/Paper22/Q07/Q07-Venn.png,https://git25math.github.io/25maths-cie0580-figures/2020MayJune/Paper22/Q07/Q07-Venn.png
0580-2020MayJune-Paper22-Q09,0,1,2020MayJune,Paper22,Q09,Q09-Bearing.png,2020MayJune/Paper22/Q09/Q09-Bearing.png,https://git25math.github.io/25maths-cie0580-figures/2020MayJune/Paper22/Q09/Q09-Bearing.png
0580-2020MayJune-Paper22-Q18,0,1,2020MayJune,Paper22,Q18,Q18-Transformation.png,2020MayJune/Paper22/Q18/Q18-Transformation.png,https://git25math.github.io/25maths-cie0580-figures/2020MayJune/Paper22/Q18/Q18-Transformation.png
0580-2020MayJune-Paper22-Q20,0,1,2020MayJune,Paper22,Q20,Q20-Circle.png,2020MayJune/Paper22/Q20/Q20-Circle.png,https://git25math.github.io/25maths-cie0580-figures/2020MayJune/Paper22/Q20/Q20-Circle.png
0580-2020MayJune-Paper22-Q23,0,1,2020MayJune,Paper22,Q23,Q23-Region.png,2020MayJune/Paper22/Q23/Q23-Region.png,https://git25math.github.io/25maths-cie0580-figures/2020MayJune/Paper22/Q23/Q23-Region.png
0580-2020MayJune-Paper22-Q24,0,1,2020MayJune,Paper22,Q24,Q24-Sector.png,2020MayJune/Paper22/Q24/Q24-Sector.png,https://git25math.github.io/25maths-cie0580-figures/2020MayJune/Paper22/Q24/Q24-Sector.png
0580-2020MayJune-Paper22-Q27,0,1,2020MayJune,Paper22,Q27,Q27-Cuboid.png,2020MayJune/Paper22/Q27/Q27-Cuboid.png,https://git25math.github.io/25maths-cie0580-figures/2020MayJune/Paper22/Q27/Q27-Cuboid.png
0580-2020MayJune-Paper32-Q03,0,1,2020MayJune,Paper32,Q03,Q03-ScatterDiagram.png,2020MayJune/Paper32/Q03/Q03-ScatterDiagram.png,https://git25math.github.io/25maths-cie0580-figures/2020MayJune/Paper32/Q03/Q03-ScatterDiagram.png
0580-2020MayJune-Paper32-Q05,0,1,2020MayJune,Paper32,Q05,Q05-Triangle.png,2020MayJune/Paper32/Q05/Q05-Triangle.png,https://git25math.github.io/25maths-cie0580-figures/2020MayJune/Paper32/Q05/Q05-Triangle.png
0580-2020MayJune-Paper32-Q06,0,3,2020MayJune,Paper32,Q06,Q06-Cuboid.png,2020MayJune/Paper32/Q06/Q06-Cuboid.png,https://git25math.github.io/25maths-cie0580-figures/2020MayJune/Paper32/Q06/Q06-Cuboid.png
0580-2020MayJune-Paper32-Q06,1,3,2020MayJune,Paper32,Q06,Q06-NetGrid.png,2020MayJune/Paper32/Q06/Q06-NetGrid.png,https://git25math.github.io/25maths-cie0580-figures/2020MayJune/Paper32/Q06/Q06-NetGrid.png
0580-2020MayJune-Paper32-Q06,2,3,2020MayJune,Paper32,Q06,Q06-Prism.png,2020MayJune/Paper32/Q06/Q06-Prism.png,https://git25math.github.io/25maths-cie0580-figures/2020MayJune/Paper32/Q06/Q06-Prism.png
0580-2020MayJune-Paper32-Q07,0,4,2020MayJune,Paper32,Q07,Q07-a.png,2020MayJune/Paper32/Q07/Q07-a.png,https://git25math.github.io/25maths-cie0580-figures/2020MayJune/Paper32/Q07/Q07-a.png
0580-2020MayJune-Paper32-Q07,1,4,2020MayJune,Paper32,Q07,Q07-b.png,2020MayJune/Paper32/Q07/Q07-b.png,https://git25math.github.io/25maths-cie0580-figures/2020MayJune/Paper32/Q07/Q07-b.png
0580-2020MayJune-Paper32-Q07,2,4,2020MayJune,Paper32,Q07,Q07-c.png,2020MayJune/Paper32/Q07/Q07-c.png,https://git25math.github.io/25maths-cie0580-figures/2020MayJune/Paper32/Q07/Q07-c.png
0580-2020MayJune-Paper32-Q07,3,4,2020MayJune,Paper32,Q07,Q07-d.png,2020MayJune/Paper32/Q07/Q07-d.png,https://git25math.github.io/25maths-cie0580-figures/2020MayJune/Paper32/Q07/Q07-d.png
0580-2020MayJune-Paper32-Q08,0,1,2020MayJune,Paper32,Q08,Q08-Grid.png,2020MayJune/Paper32/Q08/Q08-Grid.png,https://git25math.github.io/25maths-cie0580-figures/2020MayJune/Paper32/Q08/Q08-Grid.png
0580-2020MayJune-Paper32-Q09,0,1,2020MayJune,Paper32,Q09,Q09-Grid.png,2020MayJune/Paper32/Q09/Q09-Grid.png,https://git25math.github.io/25maths-cie0580-figures/2020MayJune/Paper32/Q09/Q09-Grid.png
0580-2020MayJune-Paper41-Q02,0,1,2020MayJune,Paper41,Q02,Q02-CumulativeFrequencyGrid.png,2020MayJune/Paper41/Q02/Q02-CumulativeFrequencyGrid.png,https://git25math.github.io/25maths-cie0580-figures/2020MayJune/Paper41/Q02/Q02-CumulativeFrequencyGrid.png
0580-2020MayJune-Paper41-Q04,0,1,2020MayJune,Paper41,Q04,Q04-Grid.png,2020MayJune/Paper41/Q04/Q04-Grid.png,https://git25math.github.io/25maths-cie0580-figures/2020MayJune/Paper41/Q04/Q04-Grid.png
0580-2020MayJune-Paper41-Q05,0,1,2020MayJune,Paper41,Q05,Q05-Venn.png,2020MayJune/Paper41/Q05/Q05-Venn.png,https://git25math.github.io/25maths-cie0580-figures/2020MayJune/Paper41/Q05/Q05-Venn.png
0580-2020MayJune-Paper41-Q06,0,1,2020MayJune,Paper41,Q06,Q06-Grid.png,2020MayJune/Paper41/Q06/Q06-Grid.png,https://git25math.github.io/25maths-cie0580-figures/2020MayJune/Paper41/Q06/Q06-Grid.png
0580-2020MayJune-Paper41-Q07,0,1,2020MayJune,Paper41,Q07,Q07-Field.png,2020MayJune/Paper41/Q07/Q07-Field.png,https://git25math.github.io/25maths-cie0580-figures/2020MayJune/Paper41/Q07/Q07-Field.png
0580-2020MayJune-Paper41-Q08,0,2,2020MayJune,Paper41,Q08,Q08-QuadGraph.png,2020MayJune/Paper41/Q08/Q08-QuadGraph.png,https://git25math.github.io/25maths-cie0580-figures/2020MayJune/Paper41/Q08/Q08-QuadGraph.png
0580-2020MayJune-Paper41-Q08,1,2,2020MayJune,Paper41,Q08,Q08-SinGraph.png,2020MayJune/Paper41/Q08/Q08-SinGraph.png,https://git25math.github.io/25maths-cie0580-figures/2020MayJune/Paper41/Q08/Q08-SinGraph.png
0580-2020MayJune-Paper41-Q09,0,2,2020MayJune,Paper41,Q09,Q09-Cone.png,2020MayJune/Paper41/Q09/Q09-Cone.png,https://git25math.github.io/25maths-cie0580-figures/2020MayJune/Paper41/Q09/Q09-Cone.png
